Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 84536, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
5, 84370, 84918, 127377000, 10.1903, 190, 285000, 0.175807, 0.472928, 0.0248965, 0.997753
9, 84383, 84918, 127377000, 10.1903, 154, 231000, 0.142483, 0.462834, 0.0235352, 0.998178
13, 84280, 84918, 127377000, 10.1903, 292, 438000, 0.263379, 0.535426, 0.0265894, 0.996547
17, 84340, 84918, 127377000, 10.1903, 257, 385500, 0.237739, 0.464806, 0.0261347, 0.996962
21, 84250, 84918, 127377000, 10.1903, 321, 481500, 0.296902, 0.40978, 0.0151492, 0.996204
25, 84321, 84918, 127377000, 10.1903, 262, 393000, 0.242309, 0.354347, 0.0177645, 0.996902
29, 84263, 84918, 127377000, 10.1903, 277, 415500, 0.256079, 0.344759, 0.0231557, 0.996723
33, 84193, 84918, 127377000, 10.1903, 358, 537000, 0.33091, 0.410936, 0.0200948, 0.995766
37, 84345, 84918, 127377000, 10.1903, 191, 286500, 0.176835, 0.453622, 0.0187239, 0.997741
41, 84329, 84918, 127377000, 10.1903, 270, 405000, 0.249959, 0.47167, 0.0191923, 0.996808
45, 84226, 84918, 127377000, 10.1903, 312, 468000, 0.288817, 0.43748, 0.0208142, 0.996309
49, 84265, 84918, 127377000, 10.1903, 305, 457500, 0.275267, 0.499185, 0.0219409, 0.996394
53, 84324, 84918, 127377000, 10.1903, 273, 409500, 0.252702, 0.456694, 0.016553, 0.996773
57, 84366, 84918, 127377000, 10.1903, 185, 277500, 0.167469, 1.15105, 0.0525361, 0.997812
61, 84331, 84918, 127377000, 10.1903, 266, 399000, 0.240162, 0.518625, 0.0178946, 0.996856
65, 84260, 84918, 127377000, 10.1903, 292, 438000, 0.270245, 0.420824, 0.0187205, 0.996547
69, 84293, 84918, 127377000, 10.1903, 248, 372000, 0.229502, 0.43006, 0.016956, 0.997067
73, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
77, 84287, 84918, 127377000, 10.1903, 250, 375000, 0.231474, 0.803541, 0.0459992, 0.997043
81, 84232, 84918, 127377000, 10.1903, 317, 475500, 0.293337, 0.428446, 0.0247689, 0.996251
85, 84242, 84918, 127377000, 10.1903, 328, 492000, 0.303306, 0.4913, 0.0244813, 0.996122
89, 84191, 84918, 127377000, 10.1903, 385, 577500, 0.347317, 0.470029, 0.0198865, 0.995448
93, 84373, 84918, 127377000, 10.1903, 163, 244500, 0.147515, 0.445655, 0.0148233, 0.998072
97, 84344, 84918, 127377000, 10.1903, 254, 381000, 0.229853, 0.492473, 0.021106, 0.996998
101, 84297, 84918, 127377000, 10.1903, 299, 448500, 0.270551, 0.461697, 0.021762, 0.996466
105, 84152, 84918, 127377000, 10.1903, 417, 625500, 0.376161, 0.549263, 0.0221123, 0.995069
109, 84340, 84918, 127377000, 10.1903, 258, 387000, 0.233434, 0.46092, 0.0223035, 0.99695
113, 84306, 84918, 127377000, 10.1903, 290, 435000, 0.262333, 0.435466, 0.02035, 0.996572
117, 84171, 84918, 127377000, 10.1903, 378, 567000, 0.341966, 0.403192, 0.0308713, 0.995529
