Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
2, 84122, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
6, 84122, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
10, 84116, 84918, 127377000, 10.1903, 5, 7500, 2.8979, 0.00560619, 0.00383407, 0.999941
14, 84137, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
18, 84143, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
22, 84143, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
26, 84121, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
30, 84146, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
34, 84121, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
38, 84150, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
42, 84121, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
46, 84172, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
50, 84121, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
