Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
3, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
7, 84207, 84918, 127377000, 10.1903, 91, 136500, 1.01567, 0.600929, 0.00762602, 0.99892
11, 84024, 84918, 127377000, 10.1903, 260, 390000, 2.91318, 0.285036, 0.00488937, 0.996915
15, 84157, 84918, 127377000, 10.1903, 183, 274500, 2.04543, 0.405959, 0.00732033, 0.99783
19, 84091, 84918, 127377000, 10.1903, 248, 372000, 3.9328, 0.204849, 0.0037616, 0.997059
23, 84187, 84918, 127377000, 10.1903, 152, 228000, 2.37026, 0.338148, 0.00581566, 0.998198
27, 84065, 84918, 127377000, 10.1903, 274, 411000, 3.06037, 0.269989, 0.00498733, 0.996751
31, 84133, 84918, 127377000, 10.1903, 151, 226500, 2.35233, 0.357222, 0.00591943, 0.998208
35, 84207, 84918, 127377000, 10.1903, 132, 198000, 1.4686, 0.58838, 0.0045528, 0.998435
39, 84094, 84918, 127377000, 10.1903, 252, 378000, 2.80243, 0.240721, 0.00512862, 0.997012
43, 84089, 84918, 127377000, 10.1903, 257, 385500, 3.99964, 0.210064, 0.00377397, 0.996953
47, 84103, 84918, 127377000, 10.1903, 243, 364500, 3.80722, 0.220318, 0.00398794, 0.997119
51, 84208, 84918, 127377000, 10.1903, 84, 126000, 0.941855, 0.622071, 0.00797083, 0.999003
55, 84207, 84918, 127377000, 10.1903, 108, 162000, 1.20301, 0.587662, 0.00675766, 0.998719
59, 84282, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
63, 84103, 84918, 127377000, 10.1903, 179, 268500, 1.98881, 0.411969, 0.00706167, 0.997876
67, 84204, 84918, 127377000, 10.1903, 84, 126000, 0.940505, 0.626254, 0.00793375, 0.999003
71, 84104, 84918, 127377000, 10.1903, 241, 361500, 2.69658, 0.263373, 0.00521716, 0.997143
