Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
2, 83344, 84918, 127377000, 10.1903, 764, 1146000, 0.0918094, 0.843228, 0.0375788, 0.990916
6, 83334, 84918, 127377000, 10.1903, 759, 1138500, 0.0911325, 0.869232, 0.0389588, 0.990974
10, 83289, 84918, 127377000, 10.1903, 772, 1158000, 0.0927538, 0.853704, 0.0376349, 0.990816
14, 83276, 84918, 127377000, 10.1903, 817, 1225500, 0.0980806, 0.842009, 0.0373505, 0.990285
18, 83335, 84918, 127377000, 10.1903, 790, 1185000, 0.094918, 0.842892, 0.039159, 0.990609
22, 83330, 84918, 127377000, 10.1903, 762, 1143000, 0.0915116, 0.854215, 0.036869, 0.990938
26, 83317, 84918, 127377000, 10.1903, 804, 1206000, 0.0965821, 0.855035, 0.037163, 0.990442
30, 83321, 84918, 127377000, 10.1903, 759, 1138500, 0.0912144, 0.937045, 0.0407118, 0.990973
34, 83303, 84918, 127377000, 10.1903, 809, 1213500, 0.0971529, 0.85575, 0.0373226, 0.990382
38, 83486, 84918, 127377000, 10.1903, 761, 1141500, 0.0914271, 0.853258, 0.0382975, 0.990967
42, 83425, 84918, 127377000, 10.1903, 723, 1084500, 0.0867948, 0.877598, 0.0434858, 0.991408
46, 83397, 84918, 127377000, 10.1903, 724, 1086000, 0.0869382, 0.864356, 0.0404471, 0.991393
50, 83270, 84918, 127377000, 10.1903, 799, 1198500, 0.095967, 0.848496, 0.0370816, 0.990496
54, 83319, 84918, 127377000, 10.1903, 780, 1170000, 0.0937286, 0.88178, 0.0385974, 0.990725
58, 83402, 84918, 127377000, 10.1903, 733, 1099500, 0.0880204, 0.871758, 0.0410727, 0.991288
62, 83351, 84918, 127377000, 10.1903, 739, 1108500, 0.0887989, 0.868741, 0.0384236, 0.991212
66, 83364, 84918, 127377000, 10.1903, 767, 1150500, 0.0920784, 0.861707, 0.0362946, 0.990883
70, 83295, 84918, 127377000, 10.1903, 777, 1165500, 0.0933463, 0.866327, 0.0378668, 0.990758
74, 83339, 84918, 127377000, 10.1903, 785, 1177500, 0.0943075, 0.859761, 0.036377, 0.990669
78, 83310, 84918, 127377000, 10.1903, 795, 1192500, 0.0954807, 0.866397, 0.0359891, 0.990548
82, 83508, 84918, 127377000, 10.1903, 605, 907500, 0.0726297, 0.876897, 0.0459764, 0.992807
86, 83308, 84918, 127377000, 10.1903, 790, 1185000, 0.0948384, 0.865191, 0.0393558, 0.990606
90, 83359, 84918, 127377000, 10.1903, 769, 1153500, 0.0923281, 0.857919, 0.0390328, 0.990859
