Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 57438, 84918, 127377000, 10.1903, 27480, 41220000, 3.27165, 0.903446, 0.00278315, 0.676394
8, 56387, 84918, 127377000, 10.1903, 28531, 42796500, 3.4117, 0.833641, 0.00280086, 0.664017
12, 57504, 84918, 127377000, 10.1903, 27414, 41121000, 3.2643, 0.890694, 0.00278863, 0.677171
16, 56382, 84918, 127377000, 10.1903, 28536, 42804000, 3.41223, 0.829926, 0.00275983, 0.663958
20, 56411, 84918, 127377000, 10.1903, 28507, 42760500, 3.41138, 0.827892, 0.00281015, 0.6643
24, 57574, 84918, 127377000, 10.1903, 27344, 41016000, 3.25615, 0.90575, 0.0028325, 0.677995
28, 57541, 84918, 127377000, 10.1903, 27377, 41065500, 3.25957, 0.914012, 0.00280196, 0.677607
32, 56449, 84918, 127377000, 10.1903, 28469, 42703500, 3.40211, 0.833463, 0.0027755, 0.664747
36, 56333, 84918, 127377000, 10.1903, 28585, 42877500, 3.41616, 0.832254, 0.00275107, 0.663381
40, 56365, 84918, 127377000, 10.1903, 28553, 42829500, 3.41276, 0.832078, 0.00282309, 0.663758
44, 56392, 84918, 127377000, 10.1903, 28526, 42789000, 3.40945, 0.833958, 0.00286334, 0.664076
48, 57553, 84918, 127377000, 10.1903, 27365, 41047500, 3.25827, 0.913971, 0.00279686, 0.677748
52, 56310, 84918, 127377000, 10.1903, 28606, 42909000, 3.41715, 0.838563, 0.00268774, 0.663126
56, 56436, 84918, 127377000, 10.1903, 28482, 42723000, 3.40334, 0.842245, 0.00274923, 0.664594
60, 57533, 84918, 127377000, 10.1903, 27385, 41077500, 3.2604, 0.90584, 0.00277454, 0.677512
