Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
2, 83233, 84918, 127377000, 10.1903, 886, 1329000, 0.106343, 0.924313, 0.0491855, 0.989467
6, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
10, 83480, 84918, 127377000, 10.1903, 751, 1126500, 0.0901418, 0.834039, 0.0459855, 0.991084
14, 82996, 84918, 127377000, 10.1903, 794, 1191000, 0.0953722, 0.80304, 0.0436502, 0.990524
18, 83577, 84918, 127377000, 10.1903, 908, 1362000, 0.109059, 0.843716, 0.0446506, 0.989253
22, 83044, 84918, 127377000, 10.1903, 886, 1329000, 0.106416, 0.817157, 0.0477983, 0.989444
26, 83010, 84918, 127377000, 10.1903, 904, 1356000, 0.108504, 0.920388, 0.0441143, 0.989227
30, 83021, 84918, 127377000, 10.1903, 929, 1393500, 0.111512, 0.780403, 0.0447254, 0.988934
34, 82981, 84918, 127377000, 10.1903, 825, 1237500, 0.0990474, 0.792444, 0.0453753, 0.990156
38, 83560, 84918, 127377000, 10.1903, 847, 1270500, 0.101788, 0.828983, 0.0455862, 0.989965
42, 83430, 84918, 127377000, 10.1903, 945, 1417500, 0.113489, 0.857152, 0.0438442, 0.9888
46, 82969, 84918, 127377000, 10.1903, 829, 1243500, 0.0995776, 0.781493, 0.0414619, 0.990107
50, 83398, 84918, 127377000, 10.1903, 861, 1291500, 0.10344, 0.800338, 0.0443014, 0.989782
54, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
58, 83101, 84918, 127377000, 10.1903, 854, 1281000, 0.102482, 0.957839, 0.0471785, 0.989828
62, 83162, 84918, 127377000, 10.1903, 886, 1329000, 0.106325, 0.936091, 0.0458976, 0.989458
66, 83010, 84918, 127377000, 10.1903, 881, 1321500, 0.105831, 0.936835, 0.0484169, 0.989498
70, 83068, 84918, 127377000, 10.1903, 955, 1432500, 0.114626, 0.927312, 0.0437737, 0.988634
74, 82976, 84918, 127377000, 10.1903, 883, 1324500, 0.106114, 0.953066, 0.0468852, 0.98947
78, 83660, 84918, 127377000, 10.1903, 803, 1204500, 0.0965078, 0.860186, 0.0463207, 0.990493
82, 83108, 84918, 127377000, 10.1903, 831, 1246500, 0.0997231, 0.925418, 0.0471663, 0.9901
86, 83867, 84918, 127377000, 10.1903, 580, 870000, 0.0696135, 0.886422, 0.0662814, 0.993132
90, 82954, 84918, 127377000, 10.1903, 849, 1273500, 0.101919, 0.956529, 0.0530505, 0.989869
