Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 84439, 84918, 127377000, 10.1903, 55, 82500, 0.122544, 0.22096, 0.00307769, 0.999349
5, 84526, 84918, 127377000, 10.1903, 20, 30000, 0.0671864, 0.301425, 0.121479, 0.999763
9, 84400, 84918, 127377000, 10.1903, 147, 220500, 0.325835, 0.293442, 0.0058735, 0.998261
13, 84315, 84918, 127377000, 10.1903, 209, 313500, 0.464429, 0.299132, 0.00326668, 0.997527
17, 84531, 84918, 127377000, 10.1903, 20, 30000, 0.0670262, 0.190969, 0.0011776, 0.999763
21, 84514, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
25, 84528, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
29, 84510, 84918, 127377000, 10.1903, 43, 64500, 0.0968479, 0.129513, 0.00499388, 0.999491
33, 84453, 84918, 127377000, 10.1903, 93, 139500, 0.206885, 0.214894, 0.00436458, 0.9989
37, 84430, 84918, 127377000, 10.1903, 116, 174000, 0.257904, 0.292434, 0.0206277, 0.998628
41, 84357, 84918, 127377000, 10.1903, 136, 204000, 0.301644, 0.286311, 0.00633072, 0.99839
45, 84473, 84918, 127377000, 10.1903, 46, 69000, 0.103553, 0.408631, 0.00266232, 0.999456
49, 84511, 84918, 127377000, 10.1903, 41, 61500, 0.0924036, 0.167722, 0.0887059, 0.999515
53, 84509, 84918, 127377000, 10.1903, 45, 67500, 0.101335, 0.124781, 0.00487127, 0.999468
57, 84303, 84918, 127377000, 10.1903, 221, 331500, 0.491017, 0.28834, 0.00484239, 0.997385
61, 84527, 84918, 127377000, 10.1903, 22, 33000, 0.073524, 0.197874, 0.00132188, 0.99974
65, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
69, 84308, 84918, 127377000, 10.1903, 216, 324000, 0.479793, 0.301604, 0.0032129, 0.997445
73, 84433, 84918, 127377000, 10.1903, 116, 174000, 0.257838, 0.285699, 0.00678881, 0.998628
77, 84386, 84918, 127377000, 10.1903, 107, 160500, 0.238314, 0.231629, 0.00360205, 0.998734
81, 84443, 84918, 127377000, 10.1903, 49, 73500, 0.110284, 0.131188, 0.00467035, 0.99942
85, 84458, 84918, 127377000, 10.1903, 86, 129000, 0.191509, 0.2077, 0.00446229, 0.998983
89, 84500, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
93, 84300, 84918, 127377000, 10.1903, 226, 339000, 0.501863, 0.238023, 0.00448364, 0.997326
97, 84440, 84918, 127377000, 10.1903, 52, 78000, 0.116994, 0.130377, 0.00446178, 0.999385
101, 84298, 84918, 127377000, 10.1903, 228, 342000, 0.505823, 0.263807, 0.0039336, 0.997303
105, 84441, 84918, 127377000, 10.1903, 52, 78000, 0.116977, 0.13115, 0.0045049, 0.999385
