Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 68322, 84918, 127377000, 10.1903, 16151, 24226500, 1.93822, 0.562478, 0.00382222, 0.808803
8, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
12, 67583, 84918, 127377000, 10.1903, 16890, 25335000, 2.02691, 0.647523, 0.00373073, 0.800054
16, 67573, 84918, 127377000, 10.1903, 16889, 25333500, 2.0269, 0.663244, 0.00357354, 0.80004
20, 68304, 84918, 127377000, 10.1903, 16151, 24226500, 1.93822, 0.565037, 0.00381314, 0.808762
24, 67597, 84918, 127377000, 10.1903, 16893, 25339500, 2.02737, 0.648972, 0.00359328, 0.800059
28, 68331, 84918, 127377000, 10.1903, 16151, 24226500, 1.9382, 0.563999, 0.00381049, 0.808823
32, 68349, 84918, 127377000, 10.1903, 16151, 24226500, 1.93821, 0.565152, 0.00381575, 0.808864
36, 68286, 84918, 127377000, 10.1903, 16151, 24226500, 1.9382, 0.567913, 0.00380049, 0.808721
40, 68334, 84918, 127377000, 10.1903, 16151, 24226500, 1.93819, 0.568665, 0.00378665, 0.80883
44, 67573, 84918, 127377000, 10.1903, 16887, 25330500, 2.02664, 0.657984, 0.00351336, 0.800059
48, 82377, 84918, 127377000, 10.1903, 343, 514500, 0.0412792, 0.649839, 0.0683763, 0.995853
52, 68344, 84918, 127377000, 10.1903, 16151, 24226500, 1.93819, 0.569738, 0.00378332, 0.808853
56, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
60, 68309, 84918, 127377000, 10.1903, 16151, 24226500, 1.93818, 0.573939, 0.00387908, 0.808773
64, 68335, 84918, 127377000, 10.1903, 16151, 24226500, 1.93818, 0.575869, 0.00375933, 0.808832
68, 68299, 84918, 127377000, 10.1903, 16151, 24226500, 1.93817, 0.563439, 0.00423278, 0.808751
72, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
76, 68342, 84918, 127377000, 10.1903, 16151, 24226500, 1.93816, 0.562654, 0.00405007, 0.808848
80, 68350, 84918, 127377000, 10.1903, 16151, 24226500, 1.93816, 0.56452, 0.00404466, 0.808866
84, 68342, 84918, 127377000, 10.1903, 16151, 24226500, 1.93815, 0.562844, 0.00406314, 0.808848
88, 68310, 84918, 127377000, 10.1903, 16151, 24226500, 1.93815, 0.572037, 0.003997, 0.808776
92, 68302, 84918, 127377000, 10.1903, 16150, 24225000, 1.93802, 0.566631, 0.00401264, 0.808767
96, 68312, 84918, 127377000, 10.1903, 16149, 24223500, 1.9381, 0.565687, 0.00397744, 0.808799
100, 67581, 84918, 127377000, 10.1903, 16887, 25330500, 2.02656, 0.644745, 0.00373798, 0.800078
104, 68306, 84918, 127377000, 10.1903, 16149, 24223500, 1.93809, 0.571605, 0.00355862, 0.808786
108, 68345, 84918, 127377000, 10.1903, 16149, 24223500, 1.93809, 0.575469, 0.00364017, 0.808874
