Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 81384, 84918, 127377000, 10.1903, 2393, 3589500, 0.287284, 1.08621, 0.0259961, 0.971436
8, 80522, 84918, 127377000, 10.1903, 3203, 4804500, 0.384524, 1.10247, 0.0237819, 0.961744
12, 80216, 84918, 127377000, 10.1903, 3471, 5206500, 0.41669, 1.09557, 0.0227354, 0.958524
16, 80278, 84918, 127377000, 10.1903, 3706, 5559000, 0.444897, 1.09919, 0.0223972, 0.955873
20, 80931, 84918, 127377000, 10.1903, 2861, 4291500, 0.343466, 1.11611, 0.0246248, 0.965856
24, 81050, 84918, 127377000, 10.1903, 3014, 4521000, 0.361831, 1.09823, 0.0227252, 0.964146
28, 81260, 84918, 127377000, 10.1903, 2893, 4339500, 0.347309, 1.11668, 0.0240716, 0.965622
32, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
36, 80547, 84918, 127377000, 10.1903, 3176, 4764000, 0.381276, 1.1134, 0.0237052, 0.962065
40, 80407, 84918, 127377000, 10.1903, 3498, 5247000, 0.41993, 1.11193, 0.0234067, 0.95831
44, 80532, 84918, 127377000, 10.1903, 3345, 5017500, 0.40156, 1.10662, 0.0247192, 0.96012
48, 80514, 84918, 127377000, 10.1903, 3542, 5313000, 0.425211, 1.09647, 0.0226552, 0.957861
52, 82774, 84918, 127377000, 10.1903, 1099, 1648500, 0.131937, 1.08452, 0.0389183, 0.986897
56, 80433, 84918, 127377000, 10.1903, 3253, 4879500, 0.390524, 1.10184, 0.024206, 0.961129
60, 80815, 84918, 127377000, 10.1903, 3616, 5424000, 0.434091, 1.09091, 0.0222631, 0.957172
64, 80825, 84918, 127377000, 10.1903, 3073, 4609500, 0.368912, 1.09842, 0.0241829, 0.963372
