Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
3, 50, 84918, 127377000, 10.1903, 84865, 127297500, 10.1843, 0.00265039, 0.00130672, 0.000588824
7, 3, 84918, 127377000, 10.1903, 84912, 127368000, 10.19, 0.0026703, 0.0013169, 3.53294e-05
11, 26, 84918, 127377000, 10.1903, 84889, 127333500, 10.1872, 0.00284015, 0.00135064, 0.000306189
15, 48, 84918, 127377000, 10.1903, 84866, 127299000, 10.1845, 0.00295658, 0.00137183, 0.000565278
19, 46, 84918, 127377000, 10.1903, 84868, 127302000, 10.1848, 0.0030653, 0.00139666, 0.000541725
23, 66, 84918, 127377000, 10.1903, 84848, 127272000, 10.1823, 0.00315567, 0.00142846, 0.000777257
27, 6, 84918, 127377000, 10.1903, 84908, 127362000, 10.1895, 0.00326329, 0.00146388, 7.06597e-05
31, 15, 84918, 127377000, 10.1903, 84899, 127348500, 10.1884, 0.00336766, 0.00149547, 0.000176649
35, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
39, 1, 84918, 127377000, 10.1903, 84913, 127369500, 10.1901, 0.00346223, 0.00153456, 1.17766e-05
43, 8, 84918, 127377000, 10.1903, 84906, 127359000, 10.1893, 0.0035692, 0.00158948, 9.4213e-05
