Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 20578, 84918, 127377000, 10.1903, 64056, 96084000, 7.68683, 0.25976, 0.00113219, 0.243141
8, 20582, 84918, 127377000, 10.1903, 64232, 96348000, 7.70794, 0.255712, 0.00113206, 0.242672
12, 20376, 84918, 127377000, 10.1903, 64249, 96373500, 7.71031, 0.241865, 0.00113213, 0.24078
16, 20440, 84918, 127377000, 10.1903, 64192, 96288000, 7.70345, 0.260111, 0.00112754, 0.241516
20, 20482, 84918, 127377000, 10.1903, 64252, 96378000, 7.71037, 0.257137, 0.00112908, 0.241721
24, 20424, 84918, 127377000, 10.1903, 64236, 96354000, 7.70849, 0.259609, 0.00112766, 0.241247
28, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
32, 20404, 84918, 127377000, 10.1903, 64255, 96382500, 7.71075, 0.260108, 0.00113677, 0.241014
36, 20389, 84918, 127377000, 10.1903, 64236, 96354000, 7.70846, 0.263446, 0.00113336, 0.240934
40, 20423, 84918, 127377000, 10.1903, 64258, 96387000, 7.71108, 0.26481, 0.00113272, 0.241176
