Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
3, 81283, 84918, 127377000, 10.1903, 2971, 4456500, 0.358864, 0.207699, 0.0113542, 0.964738
7, 80662, 84918, 127377000, 10.1903, 3566, 5349000, 0.430732, 0.213133, 0.0102883, 0.957663
11, 84179, 84918, 127377000, 10.1903, 4, 6000, 0.000538192, 0.808058, 0.275715, 0.999952
15, 82853, 84918, 127377000, 10.1903, 1318, 1977000, 0.159199, 0.253822, 0.0154728, 0.984341
19, 82689, 84918, 127377000, 10.1903, 1625, 2437500, 0.196276, 0.238815, 0.0152915, 0.980727
23, 82105, 84918, 127377000, 10.1903, 1956, 2934000, 0.245122, 0.240407, 0.0122515, 0.976731
27, 82449, 84918, 127377000, 10.1903, 1887, 2830500, 0.22792, 0.2274, 0.0143401, 0.977625
31, 82949, 84918, 127377000, 10.1903, 1451, 2176500, 0.175253, 0.227886, 0.0134898, 0.982808
35, 82980, 84918, 127377000, 10.1903, 1290, 1935000, 0.155805, 0.23961, 0.0140252, 0.984692
39, 82571, 84918, 127377000, 10.1903, 1778, 2667000, 0.214681, 0.216645, 0.012319, 0.978921
43, 82308, 84918, 127377000, 10.1903, 1774, 2661000, 0.215743, 0.23899, 0.013782, 0.978902
47, 82107, 84918, 127377000, 10.1903, 2086, 3129000, 0.251955, 0.231085, 0.011453, 0.975224
51, 82381, 84918, 127377000, 10.1903, 1834, 2751000, 0.221513, 0.221609, 0.0125196, 0.978222
55, 82642, 84918, 127377000, 10.1903, 1469, 2203500, 0.177437, 0.224512, 0.0153139, 0.982535
59, 82473, 84918, 127377000, 10.1903, 1810, 2715000, 0.218623, 0.207115, 0.0133062, 0.978525
63, 83679, 84918, 127377000, 10.1903, 851, 1276500, 0.10279, 0.153797, 0.0239797, 0.989933
67, 82616, 84918, 127377000, 10.1903, 1689, 2533500, 0.203934, 0.240198, 0.0179795, 0.979966
71, 82195, 84918, 127377000, 10.1903, 1908, 2862000, 0.232039, 0.228541, 0.0124539, 0.977314
75, 82393, 84918, 127377000, 10.1903, 1762, 2643000, 0.214268, 0.228607, 0.0130595, 0.979062
79, 83745, 84918, 127377000, 10.1903, 781, 1171500, 0.094335, 0.146483, 0.0173886, 0.99076
83, 82442, 84918, 127377000, 10.1903, 2006, 3009000, 0.242207, 0.213143, 0.0125496, 0.976246
87, 82257, 84918, 127377000, 10.1903, 2225, 3337500, 0.268648, 0.193282, 0.0143011, 0.973663
91, 81874, 84918, 127377000, 10.1903, 2262, 3393000, 0.273204, 0.212046, 0.00991332, 0.973115
95, 82041, 84918, 127377000, 10.1903, 2413, 3619500, 0.291346, 0.203602, 0.010429, 0.971428
99, 82050, 84918, 127377000, 10.1903, 1986, 2979000, 0.239885, 0.207709, 0.0156558, 0.976367
103, 81875, 84918, 127377000, 10.1903, 2315, 3472500, 0.27951, 0.199891, 0.0103355, 0.972503
107, 81869, 84918, 127377000, 10.1903, 2449, 3673500, 0.295687, 0.218413, 0.0124941, 0.970955
111, 81637, 84918, 127377000, 10.1903, 2540, 3810000, 0.306677, 0.218822, 0.0113236, 0.969825
115, 81417, 84918, 127377000, 10.1903, 2762, 4143000, 0.333613, 0.213873, 0.00977555, 0.967189
119, 81468, 84918, 127377000, 10.1903, 2623, 3934500, 0.316826, 0.217959, 0.0116769, 0.968808
