Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 57671, 84918, 127377000, 10.1903, 27247, 40870500, 3.26016, 0.72647, 0.0028395, 0.679138
8, 57440, 84918, 127377000, 10.1903, 27478, 41217000, 3.28799, 0.720615, 0.00289086, 0.676417
12, 57657, 84918, 127377000, 10.1903, 27261, 40891500, 3.26299, 0.727545, 0.00281666, 0.678973
16, 57463, 84918, 127377000, 10.1903, 27455, 41182500, 3.28542, 0.721826, 0.00280987, 0.676688
20, 57449, 84918, 127377000, 10.1903, 27469, 41203500, 3.28821, 0.718328, 0.00286793, 0.676523
24, 57710, 84918, 127377000, 10.1903, 27208, 40812000, 3.25677, 0.72852, 0.00283691, 0.679597
28, 57511, 84918, 127377000, 10.1903, 27407, 41110500, 3.28097, 0.719827, 0.00284889, 0.677253
32, 57616, 84918, 127377000, 10.1903, 27302, 40953000, 3.26711, 0.728749, 0.00279195, 0.67849
36, 57387, 84918, 127377000, 10.1903, 27531, 41296500, 3.29407, 0.722042, 0.00284641, 0.675793
40, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
44, 57386, 84918, 127377000, 10.1903, 27532, 41298000, 3.29411, 0.723401, 0.00283405, 0.675781
48, 57593, 84918, 127377000, 10.1903, 27325, 40987500, 3.26936, 0.730281, 0.00284349, 0.678219
52, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
56, 57419, 84918, 127377000, 10.1903, 27499, 41248500, 3.291, 0.718523, 0.00281834, 0.67617
60, 57617, 84918, 127377000, 10.1903, 27301, 40951500, 3.26667, 0.729639, 0.0027986, 0.678502
64, 57433, 84918, 127377000, 10.1903, 27485, 41227500, 3.28974, 0.718989, 0.00282487, 0.676335
68, 57551, 84918, 127377000, 10.1903, 27367, 41050500, 3.27519, 0.725135, 0.00290832, 0.677724
72, 57578, 84918, 127377000, 10.1903, 27340, 41010000, 3.27162, 0.729049, 0.00287819, 0.678042
