Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 73490, 84918, 127377000, 10.1903, 10655, 15982500, 1.27863, 1.11048, 0.0105714, 0.873373
8, 73421, 84918, 127377000, 10.1903, 10675, 16012500, 1.28102, 1.11357, 0.00997233, 0.873062
12, 73431, 84918, 127377000, 10.1903, 10682, 16023000, 1.28186, 1.10756, 0.0101098, 0.873004
16, 73426, 84918, 127377000, 10.1903, 10672, 16008000, 1.28066, 1.11245, 0.0100386, 0.8731
20, 75700, 84918, 127377000, 10.1903, 8209, 12313500, 0.985107, 1.11545, 0.0121598, 0.902168
24, 73556, 84918, 127377000, 10.1903, 10660, 15990000, 1.27923, 1.10879, 0.00987912, 0.873421
28, 73565, 84918, 127377000, 10.1903, 10574, 15861000, 1.26891, 1.1135, 0.0109772, 0.874327
32, 73555, 84918, 127377000, 10.1903, 10598, 15897000, 1.27179, 1.11484, 0.0110188, 0.874063
36, 73425, 84918, 127377000, 10.1903, 10669, 16003500, 1.2803, 1.112, 0.0100275, 0.87313
40, 73487, 84918, 127377000, 10.1903, 10676, 16014000, 1.28115, 1.10863, 0.00990518, 0.873151
44, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
48, 73523, 84918, 127377000, 10.1903, 10645, 15967500, 1.27743, 1.11409, 0.010263, 0.873527
52, 73422, 84918, 127377000, 10.1903, 10717, 16075500, 1.28606, 1.11639, 0.00956959, 0.872627
56, 73444, 84918, 127377000, 10.1903, 10718, 16077000, 1.28623, 1.11044, 0.00960933, 0.87265
