Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 81705, 84918, 127377000, 10.1903, 2872, 4308000, 0.343671, 0.355105, 0.0205821, 0.966043
5, 82617, 84918, 127377000, 10.1903, 1930, 2895000, 0.230947, 0.362487, 0.0257148, 0.977172
9, 82150, 84918, 127377000, 10.1903, 2402, 3603000, 0.287426, 0.384166, 0.021912, 0.971591
13, 83661, 84918, 127377000, 10.1903, 676, 1014000, 0.0810199, 0.855924, 0.075847, 0.991985
17, 82488, 84918, 127377000, 10.1903, 1931, 2896500, 0.231064, 0.415439, 0.0232525, 0.977126
21, 82507, 84918, 127377000, 10.1903, 1974, 2961000, 0.236183, 0.397201, 0.0266346, 0.976634
25, 82416, 84918, 127377000, 10.1903, 2143, 3214500, 0.256402, 0.362191, 0.0265944, 0.974657
29, 82078, 84918, 127377000, 10.1903, 2369, 3553500, 0.283441, 0.355081, 0.0244708, 0.971947
33, 81834, 84918, 127377000, 10.1903, 2406, 3609000, 0.287866, 0.387319, 0.0229283, 0.971439
37, 82141, 84918, 127377000, 10.1903, 2375, 3562500, 0.284156, 0.329136, 0.0240346, 0.971899
41, 82413, 84918, 127377000, 10.1903, 2117, 3175500, 0.253284, 0.349001, 0.0243825, 0.974956
45, 81924, 84918, 127377000, 10.1903, 2649, 3973500, 0.316929, 0.341857, 0.0222855, 0.968678
49, 82309, 84918, 127377000, 10.1903, 2193, 3289500, 0.26262, 0.368848, 0.0247326, 0.974048
53, 82028, 84918, 127377000, 10.1903, 2583, 3874500, 0.30932, 0.344049, 0.0233648, 0.969472
57, 81801, 84918, 127377000, 10.1903, 2794, 4191000, 0.334578, 0.345939, 0.0219104, 0.966972
61, 82051, 84918, 127377000, 10.1903, 2559, 3838500, 0.305711, 0.354518, 0.0224608, 0.969755
65, 82247, 84918, 127377000, 10.1903, 2332, 3498000, 0.279242, 0.348959, 0.0229348, 0.972428
69, 81755, 84918, 127377000, 10.1903, 2872, 4308000, 0.343899, 0.349222, 0.0214239, 0.966063
73, 81498, 84918, 127377000, 10.1903, 3127, 4690500, 0.374432, 0.318764, 0.0182297, 0.963049
77, 81799, 84918, 127377000, 10.1903, 2794, 4191000, 0.334544, 0.352066, 0.0206077, 0.966971
81, 81641, 84918, 127377000, 10.1903, 2965, 4447500, 0.355018, 0.326975, 0.020508, 0.964955
85, 81659, 84918, 127377000, 10.1903, 2947, 4420500, 0.352859, 0.351503, 0.018719, 0.965168
89, 81542, 84918, 127377000, 10.1903, 3083, 4624500, 0.369139, 0.350611, 0.019925, 0.963569
93, 83066, 84918, 127377000, 10.1903, 1354, 2031000, 0.162064, 0.762477, 0.0406033, 0.983961
97, 82213, 84918, 127377000, 10.1903, 2301, 3451500, 0.275402, 0.355785, 0.0228406, 0.972774
101, 82112, 84918, 127377000, 10.1903, 2411, 3616500, 0.288562, 0.360817, 0.0223053, 0.971475
105, 82216, 84918, 127377000, 10.1903, 2335, 3502500, 0.279463, 0.339034, 0.0227862, 0.972384
