Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 82101, 84918, 127377000, 10.1903, 2437, 3655500, 1.95053, 0.540684, 0.0112355, 0.971173
5, 81856, 84918, 127377000, 10.1903, 2689, 4033500, 2.1532, 0.498349, 0.00989252, 0.968194
9, 81861, 84918, 127377000, 10.1903, 2683, 4024500, 2.14725, 0.498708, 0.0104305, 0.968265
13, 81790, 84918, 127377000, 10.1903, 2692, 4038000, 2.15397, 0.540092, 0.0104486, 0.968135
17, 81822, 84918, 127377000, 10.1903, 2660, 3990000, 2.16385, 0.534694, 0.0105267, 0.968514
21, 81785, 84918, 127377000, 10.1903, 2697, 4045500, 2.1949, 0.517071, 0.00998289, 0.968076
25, 81826, 84918, 127377000, 10.1903, 2656, 3984000, 2.16132, 0.551382, 0.0101629, 0.968561
29, 81794, 84918, 127377000, 10.1903, 2688, 4032000, 2.18281, 0.514213, 0.0104122, 0.968183
33, 81746, 84918, 127377000, 10.1903, 2736, 4104000, 2.18929, 0.495745, 0.0103664, 0.967614
37, 81799, 84918, 127377000, 10.1903, 2684, 4026000, 2.15026, 0.535311, 0.0105816, 0.96823
41, 81810, 84918, 127377000, 10.1903, 2734, 4101000, 2.18869, 0.505089, 0.0106671, 0.967662
45, 81818, 84918, 127377000, 10.1903, 2726, 4089000, 2.18299, 0.509454, 0.0106528, 0.967756
49, 81848, 84918, 127377000, 10.1903, 2697, 4045500, 2.19381, 0.516281, 0.0105056, 0.9681
53, 81834, 84918, 127377000, 10.1903, 2696, 4044000, 2.18868, 0.502094, 0.0105343, 0.968106
57, 81800, 84918, 127377000, 10.1903, 2696, 4044000, 2.15852, 0.534079, 0.0107742, 0.968093
61, 81792, 84918, 127377000, 10.1903, 2689, 4033500, 2.15256, 0.516219, 0.0107139, 0.96817
65, 81856, 84918, 127377000, 10.1903, 2689, 4033500, 2.1879, 0.505099, 0.0105142, 0.968194
69, 81784, 84918, 127377000, 10.1903, 2697, 4045500, 2.16001, 0.512342, 0.0107189, 0.968076
73, 81849, 84918, 127377000, 10.1903, 2696, 4044000, 2.19218, 0.497522, 0.0105576, 0.968112
77, 81898, 84918, 127377000, 10.1903, 2583, 3874500, 2.13034, 0.634102, 0.00652646, 0.969425
81, 81781, 84918, 127377000, 10.1903, 2700, 4050000, 2.16116, 0.50864, 0.0106644, 0.96804
85, 81819, 84918, 127377000, 10.1903, 2662, 3993000, 2.13251, 0.532835, 0.0105383, 0.96849
89, 82094, 84918, 127377000, 10.1903, 2422, 3633000, 1.96667, 0.530642, 0.0111943, 0.971343
93, 81854, 84918, 127377000, 10.1903, 2690, 4035000, 2.15519, 0.496836, 0.0105019, 0.968182
97, 81862, 84918, 127377000, 10.1903, 2682, 4023000, 2.14627, 0.511621, 0.0102082, 0.968277
