Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
2, 82646, 84918, 127377000, 10.1903, 1669, 2503500, 0.200383, 0.850574, 0.0192957, 0.980205
6, 82587, 84918, 127377000, 10.1903, 1694, 2541000, 0.203384, 0.843894, 0.0191249, 0.979901
10, 82752, 84918, 127377000, 10.1903, 1654, 2481000, 0.198486, 0.851843, 0.0184429, 0.980404
14, 82651, 84918, 127377000, 10.1903, 1633, 2449500, 0.195969, 0.842367, 0.018898, 0.980625
18, 82617, 84918, 127377000, 10.1903, 1634, 2451000, 0.196085, 0.843374, 0.0190711, 0.980606
22, 82638, 84918, 127377000, 10.1903, 1638, 2457000, 0.19666, 0.83907, 0.019657, 0.980564
26, 82567, 84918, 127377000, 10.1903, 1722, 2583000, 0.206711, 0.845863, 0.0182186, 0.97957
30, 82647, 84918, 127377000, 10.1903, 1651, 2476500, 0.198221, 0.846883, 0.0186829, 0.980415
34, 82603, 84918, 127377000, 10.1903, 1714, 2571000, 0.205787, 0.860553, 0.0193648, 0.979672
38, 82632, 84918, 127377000, 10.1903, 1699, 2548500, 0.203976, 0.838187, 0.0183343, 0.979853
42, 82625, 84918, 127377000, 10.1903, 1660, 2490000, 0.199241, 0.846796, 0.0186447, 0.980305
46, 82623, 84918, 127377000, 10.1903, 1672, 2508000, 0.200723, 0.846761, 0.0190048, 0.980165
50, 82645, 84918, 127377000, 10.1903, 1688, 2532000, 0.202633, 0.839211, 0.0185568, 0.979984
54, 82655, 84918, 127377000, 10.1903, 1638, 2457000, 0.196622, 0.836474, 0.0190921, 0.980568
58, 82610, 84918, 127377000, 10.1903, 1638, 2457000, 0.196664, 0.848158, 0.0193187, 0.980557
62, 82615, 84918, 127377000, 10.1903, 1672, 2508000, 0.200843, 0.856454, 0.0191785, 0.980163
66, 82912, 84918, 127377000, 10.1903, 1649, 2473500, 0.197975, 0.896063, 0.0190955, 0.980499
70, 82620, 84918, 127377000, 10.1903, 1672, 2508000, 0.200837, 0.856414, 0.0195279, 0.980164
74, 82868, 84918, 127377000, 10.1903, 1631, 2446500, 0.195816, 0.90663, 0.0202988, 0.980698
78, 82697, 84918, 127377000, 10.1903, 1626, 2439000, 0.195179, 0.839792, 0.0191835, 0.980717
82, 82640, 84918, 127377000, 10.1903, 1635, 2452500, 0.196249, 0.930119, 0.0206418, 0.980599
86, 82889, 84918, 127377000, 10.1903, 1645, 2467500, 0.197441, 0.869954, 0.0192764, 0.98054
90, 82964, 84918, 127377000, 10.1903, 1646, 2469000, 0.197557, 0.887947, 0.0195196, 0.980546
94, 82969, 84918, 127377000, 10.1903, 1565, 2347500, 0.187827, 0.861525, 0.0189968, 0.981487
98, 82683, 84918, 127377000, 10.1903, 1622, 2433000, 0.194666, 0.841987, 0.0188737, 0.98076
102, 82720, 84918, 127377000, 10.1903, 1636, 2454000, 0.196339, 0.848768, 0.0186664, 0.980606
106, 82608, 84918, 127377000, 10.1903, 1702, 2553000, 0.204441, 0.853277, 0.0186426, 0.979813
110, 82700, 84918, 127377000, 10.1903, 1605, 2407500, 0.192824, 0.849204, 0.0191463, 0.980962
