Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
3, 83730, 84918, 127377000, 10.1903, 643, 964500, 1.16783, 0.662217, 0.015379, 0.992379
7, 84140, 84918, 127377000, 10.1903, 294, 441000, 0.544851, 0.960896, 0.0120984, 0.996518
11, 83801, 84918, 127377000, 10.1903, 633, 949500, 1.09554, 0.698223, 0.0162322, 0.992503
15, 83705, 84918, 127377000, 10.1903, 666, 999000, 1.14839, 0.66691, 0.014355, 0.992106
19, 83731, 84918, 127377000, 10.1903, 639, 958500, 1.10159, 0.684133, 0.0166412, 0.992426
23, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
27, 83757, 84918, 127377000, 10.1903, 677, 1015500, 1.2358, 0.640365, 0.0134008, 0.991982
31, 83810, 84918, 127377000, 10.1903, 624, 936000, 1.13504, 0.647066, 0.0106108, 0.99261
35, 83752, 84918, 127377000, 10.1903, 682, 1023000, 1.24028, 0.693299, 0.00888616, 0.991923
39, 83753, 84918, 127377000, 10.1903, 681, 1021500, 1.23829, 0.68932, 0.0107915, 0.991935
43, 83814, 84918, 127377000, 10.1903, 620, 930000, 1.12701, 0.682295, 0.0117708, 0.992657
47, 83796, 84918, 127377000, 10.1903, 638, 957000, 1.15958, 0.718555, 0.013071, 0.992444
51, 83722, 84918, 127377000, 10.1903, 650, 975000, 1.18124, 0.680802, 0.0123806, 0.992296
55, 83744, 84918, 127377000, 10.1903, 637, 955500, 1.16217, 0.589809, 0.0136639, 0.992451
59, 83780, 84918, 127377000, 10.1903, 631, 946500, 1.14656, 0.687339, 0.0166653, 0.992525
63, 84358, 84918, 127377000, 10.1903, 317, 475500, 0.5783, 0.360431, 0.0238224, 0.996256
67, 83770, 84918, 127377000, 10.1903, 641, 961500, 1.16452, 0.663136, 0.0154351, 0.992406
71, 83751, 84918, 127377000, 10.1903, 660, 990000, 1.19886, 0.693424, 0.0155555, 0.992181
75, 83719, 84918, 127377000, 10.1903, 692, 1038000, 1.19742, 0.661168, 0.0162852, 0.991802
79, 84422, 84918, 127377000, 10.1903, 252, 378000, 0.458348, 0.416831, 0.0178095, 0.997024
83, 83725, 84918, 127377000, 10.1903, 645, 967500, 1.17113, 0.655741, 0.0138122, 0.992355
87, 83698, 84918, 127377000, 10.1903, 674, 1011000, 1.16487, 0.682519, 0.0148901, 0.992012
