Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 68367, 84918, 127377000, 10.1903, 15987, 23980500, 1.91853, 0.697636, 0.0037715, 0.810477
8, 68347, 84918, 127377000, 10.1903, 15997, 23995500, 1.9198, 0.69494, 0.00376995, 0.810336
12, 68373, 84918, 127377000, 10.1903, 15994, 23991000, 1.91937, 0.69537, 0.00377672, 0.810424
16, 68365, 84918, 127377000, 10.1903, 15974, 23961000, 1.91696, 0.697915, 0.00378227, 0.810598
20, 68418, 84918, 127377000, 10.1903, 15929, 23893500, 1.9115, 0.703101, 0.00378103, 0.811149
24, 68429, 84918, 127377000, 10.1903, 15919, 23878500, 1.9104, 0.704191, 0.00376796, 0.81127
28, 68371, 84918, 127377000, 10.1903, 15977, 23965500, 1.91739, 0.6997, 0.00377457, 0.810582
32, 68341, 84918, 127377000, 10.1903, 15989, 23983500, 1.91876, 0.696825, 0.00377588, 0.8104
36, 68432, 84918, 127377000, 10.1903, 15921, 23881500, 1.91055, 0.702595, 0.00376898, 0.811257
40, 68365, 84918, 127377000, 10.1903, 16001, 24001500, 1.92026, 0.696003, 0.00377838, 0.810338
44, 68392, 84918, 127377000, 10.1903, 15948, 23922000, 1.91383, 0.703343, 0.00377635, 0.810908
48, 68391, 84918, 127377000, 10.1903, 15965, 23947500, 1.91592, 0.698453, 0.00377899, 0.810743
52, 68401, 84918, 127377000, 10.1903, 15967, 23950500, 1.9161, 0.701224, 0.00377145, 0.810746
56, 68387, 84918, 127377000, 10.1903, 15966, 23949000, 1.91604, 0.697851, 0.00379157, 0.810724
60, 68628, 84918, 127377000, 10.1903, 15745, 23617500, 1.88952, 0.714689, 0.00369647, 0.813388
64, 68362, 84918, 127377000, 10.1903, 15986, 23979000, 1.91837, 0.698037, 0.00379251, 0.810476
68, 68440, 84918, 127377000, 10.1903, 15951, 23926500, 1.91423, 0.70276, 0.00379542, 0.810987
72, 68410, 84918, 127377000, 10.1903, 15969, 23953500, 1.91639, 0.696379, 0.00377791, 0.810747
76, 68359, 84918, 127377000, 10.1903, 15989, 23983500, 1.91884, 0.697147, 0.00377075, 0.81044
