Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
2, 339090, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
6, 339116, 339673, 509509500, 20.3805, 3, 4500, 0.0087409, 0.809266, 0.489088, 0.999991
10, 339105, 339673, 509509500, 20.3805, 3, 4500, 0.00571549, 1.26279, 1.21835, 0.999991
14, 339092, 339673, 509509500, 20.3805, 1, 1500, 0.00417605, 0.625487, 0, 0.999997
18, 339126, 339673, 509509500, 20.3805, 2, 3000, 0.00400861, 0.314578, 0.0141878, 0.999994
22, 339126, 339673, 509509500, 20.3805, 2, 3000, 0.00866803, 1.62319, 2.12715, 0.999994
26, 339098, 339673, 509509500, 20.3805, 1, 1500, 0.00387145, 0.809179, 0, 0.999997
30, 339124, 339673, 509509500, 20.3805, 2, 3000, 0.00382622, 0.459704, 0.241736, 0.999994
34, 339085, 339673, 509509500, 20.3805, 1, 1500, 0.00374637, 0.862034, 0, 0.999997
38, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
42, 339107, 339673, 509509500, 20.3805, 1, 1500, 0.00380139, 0.862777, 0, 0.999997
46, 339129, 339673, 509509500, 20.3805, 2, 3000, 0.00405921, 0.207837, 0.0230775, 0.999994
50, 339097, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
54, 339100, 339673, 509509500, 20.3805, 2, 3000, 0.0234826, 0.912401, 0.059108, 0.999994
58, 339072, 339673, 509509500, 20.3805, 1, 1500, 0.00299571, 0.70668, 0, 0.999997
62, 339099, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
66, 339136, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
70, 339085, 339673, 509509500, 20.3805, 2, 3000, 0.0041229, 1.0727, 1.77509, 0.999994
74, 339081, 339673, 509509500, 20.3805, 1, 1500, 0.00305155, 0.984305, 0, 0.999997
