Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
3, 81766, 84918, 127377000, 10.1903, 2708, 4062000, 4.61177, 0.47972, 0.00457607, 0.967943
7, 81781, 84918, 127377000, 10.1903, 2690, 4035000, 4.62764, 0.471841, 0.00469821, 0.968155
11, 81985, 84918, 127377000, 10.1903, 2486, 3729000, 4.2389, 0.544727, 0.00503696, 0.97057
15, 81845, 84918, 127377000, 10.1903, 2626, 3939000, 4.50391, 0.50538, 0.00498694, 0.968912
19, 81751, 84918, 127377000, 10.1903, 2720, 4080000, 4.63577, 0.476391, 0.00484049, 0.9678
23, 81801, 84918, 127377000, 10.1903, 2670, 4005000, 4.57443, 0.484988, 0.00493788, 0.968392
27, 81830, 84918, 127377000, 10.1903, 2641, 3961500, 4.50171, 0.498534, 0.0049133, 0.968735
31, 81763, 84918, 127377000, 10.1903, 2708, 4062000, 4.61096, 0.467198, 0.00485214, 0.967942
35, 81821, 84918, 127377000, 10.1903, 2650, 3975000, 4.51588, 0.502506, 0.00498431, 0.968628
39, 81801, 84918, 127377000, 10.1903, 2670, 4005000, 4.54831, 0.497806, 0.00495503, 0.968392
43, 81994, 84918, 127377000, 10.1903, 2477, 3715500, 4.24919, 0.545133, 0.00518201, 0.970676
47, 81979, 84918, 127377000, 10.1903, 2492, 3738000, 4.24572, 0.548495, 0.00521119, 0.970499
51, 81807, 84918, 127377000, 10.1903, 2664, 3996000, 4.56566, 0.476212, 0.00496272, 0.968463
55, 82096, 84918, 127377000, 10.1903, 2375, 3562500, 4.16635, 0.585288, 0.00384482, 0.971884
59, 81850, 84918, 127377000, 10.1903, 2621, 3931500, 4.48938, 0.504955, 0.00477015, 0.968972
63, 83466, 84918, 127377000, 10.1903, 1254, 1881000, 2.15691, 0.328539, 0.0105036, 0.985198
67, 82469, 84918, 127377000, 10.1903, 2036, 3054000, 3.4721, 0.540497, 0.00582401, 0.975907
71, 81784, 84918, 127377000, 10.1903, 2687, 4030500, 4.60437, 0.472489, 0.00458316, 0.96819
75, 81789, 84918, 127377000, 10.1903, 2682, 4023000, 4.57437, 0.486388, 0.00489546, 0.968249
79, 83269, 84918, 127377000, 10.1903, 1451, 2176500, 2.47245, 0.300877, 0.00883039, 0.982873
83, 81831, 84918, 127377000, 10.1903, 2640, 3960000, 4.52949, 0.504012, 0.00466971, 0.968747
87, 81840, 84918, 127377000, 10.1903, 2631, 3946500, 4.5119, 0.494487, 0.0049785, 0.968853
91, 81840, 84918, 127377000, 10.1903, 2631, 3946500, 4.51071, 0.501059, 0.00498386, 0.968853
95, 81835, 84918, 127377000, 10.1903, 2636, 3954000, 4.48469, 0.516524, 0.00491155, 0.968794
