Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
2, 84260, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
6, 84200, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
10, 84260, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
14, 84248, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
18, 84216, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
22, 84234, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
26, 84221, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
30, 84260, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
34, 84209, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
38, 84260, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
42, 84196, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
46, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
50, 84219, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
54, 84257, 84918, 127377000, 10.1903, 3, 4500, 0.881506, 0.0267041, 0.015846, 0.999964
58, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
62, 84259, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
66, 84259, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
70, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
74, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
78, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
82, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
