Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
5, 320697, 339673, 509509500, 20.3805, 294, 441000, 0.569205, 0.693923, 0.0113161, 0.999084
9, 320693, 339673, 509509500, 20.3805, 298, 447000, 0.612641, 0.919527, 0.0173554, 0.999072
13, 320429, 339673, 509509500, 20.3805, 562, 843000, 1.1291, 0.668396, 0.00947945, 0.998249
17, 320448, 339673, 509509500, 20.3805, 543, 814500, 1.04765, 0.635531, 0.0136156, 0.998308
21, 320410, 339673, 509509500, 20.3805, 581, 871500, 1.12359, 0.569643, 0.00996583, 0.99819
25, 320529, 339673, 509509500, 20.3805, 462, 693000, 0.893102, 0.54347, 0.0133501, 0.998561
29, 320527, 339673, 509509500, 20.3805, 464, 696000, 0.893598, 0.684513, 0.0163591, 0.998554
33, 320525, 339673, 509509500, 20.3805, 466, 699000, 0.904068, 0.654513, 0.0116523, 0.998548
37, 320529, 339673, 509509500, 20.3805, 462, 693000, 0.894611, 0.705889, 0.0143314, 0.998561
41, 320403, 339673, 509509500, 20.3805, 588, 882000, 1.13354, 0.581629, 0.0124552, 0.998168
45, 320991, 339673, 509509500, 20.3805, 0, 0, 0, 0, 0, 0
49, 320425, 339673, 509509500, 20.3805, 566, 849000, 1.07217, 0.69194, 0.00892118, 0.998237
53, 320529, 339673, 509509500, 20.3805, 462, 693000, 0.890285, 0.705827, 0.0143811, 0.998561
