Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 80049, 84918, 127377000, 10.1903, 3248, 4872000, 0.389841, 1.41451, 0.0211568, 0.961007
8, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
12, 78972, 84918, 127377000, 10.1903, 4410, 6615000, 0.529298, 1.38651, 0.0183975, 0.947111
16, 79732, 84918, 127377000, 10.1903, 3430, 5145000, 0.411685, 1.38585, 0.020297, 0.958755
20, 79246, 84918, 127377000, 10.1903, 3948, 5922000, 0.473855, 1.37013, 0.0196713, 0.952545
24, 80556, 84918, 127377000, 10.1903, 2620, 3930000, 0.314464, 1.37408, 0.0222753, 0.968501
28, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
32, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
36, 82638, 84918, 127377000, 10.1903, 354, 531000, 0.0426252, 1.40079, 0.0640707, 0.995735
40, 79442, 84918, 127377000, 10.1903, 4019, 6028500, 0.482315, 1.38024, 0.0214018, 0.951846
44, 79579, 84918, 127377000, 10.1903, 3721, 5581500, 0.446609, 1.39159, 0.0201194, 0.95533
48, 79438, 84918, 127377000, 10.1903, 3782, 5673000, 0.453933, 1.38636, 0.0203416, 0.954554
52, 80366, 84918, 127377000, 10.1903, 2952, 4428000, 0.35431, 1.38468, 0.0221669, 0.964569
