Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 80699, 84918, 127377000, 10.1903, 3677, 5515500, 2.40849, 0.637564, 0.00947834, 0.956421
5, 80641, 84918, 127377000, 10.1903, 3696, 5544000, 2.41822, 0.654808, 0.00974755, 0.956176
9, 80666, 84918, 127377000, 10.1903, 3671, 5506500, 2.40433, 0.628719, 0.00958488, 0.956472
13, 80644, 84918, 127377000, 10.1903, 3693, 5539500, 2.4186, 0.652459, 0.00969003, 0.956211
17, 80779, 84918, 127377000, 10.1903, 3558, 5337000, 2.37771, 0.76026, 0.00573359, 0.957812
21, 80633, 84918, 127377000, 10.1903, 3704, 5556000, 2.42283, 0.654067, 0.00973865, 0.956081
25, 80602, 84918, 127377000, 10.1903, 3735, 5602500, 2.44334, 0.641605, 0.00956833, 0.955713
29, 80612, 84918, 127377000, 10.1903, 3725, 5587500, 2.43704, 0.646776, 0.00961618, 0.955832
33, 80667, 84918, 127377000, 10.1903, 3670, 5505000, 2.42727, 0.647573, 0.00916052, 0.956484
37, 80628, 84918, 127377000, 10.1903, 3709, 5563500, 2.4288, 0.623914, 0.00944403, 0.956022
41, 80612, 84918, 127377000, 10.1903, 3725, 5587500, 2.43774, 0.614395, 0.00949244, 0.955832
45, 80690, 84918, 127377000, 10.1903, 3688, 5532000, 2.41313, 0.642045, 0.00940831, 0.956292
49, 80676, 84918, 127377000, 10.1903, 3689, 5533500, 2.43995, 0.60733, 0.00964048, 0.956273
53, 80669, 84918, 127377000, 10.1903, 3696, 5544000, 2.41794, 0.646972, 0.00970355, 0.95619
57, 80714, 84918, 127377000, 10.1903, 3623, 5434500, 2.39792, 0.644782, 0.00943628, 0.957041
61, 80666, 84918, 127377000, 10.1903, 3696, 5544000, 2.4185, 0.646161, 0.00970359, 0.956189
65, 80702, 84918, 127377000, 10.1903, 3667, 5500500, 2.4263, 0.602724, 0.00919648, 0.956536
69, 80684, 84918, 127377000, 10.1903, 3689, 5533500, 2.41314, 0.640957, 0.00936195, 0.956277
