Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
1, 84330, 84918, 127377000, 10.1903, 196, 294000, 0.0233772, 0.438656, 0.02276, 0.997681
5, 84449, 84918, 127377000, 10.1903, 77, 115500, 0.00918388, 3.29897, 0.105238, 0.999089
9, 84393, 84918, 127377000, 10.1903, 133, 199500, 0.0158594, 0.506009, 0.0145354, 0.998427
13, 84433, 84918, 127377000, 10.1903, 93, 139500, 0.0110922, 1.04381, 0.0363983, 0.9989
17, 84427, 84918, 127377000, 10.1903, 34, 51000, 0.00405431, 0.359589, 0.0862077, 0.999597
21, 84420, 84918, 127377000, 10.1903, 105, 157500, 0.0125205, 0.597464, 0.0279168, 0.998758
25, 84524, 84918, 127377000, 10.1903, 1, 1500, 0.000119241, 1.10078, 0, 0.999988
29, 84445, 84918, 127377000, 10.1903, 80, 120000, 0.00953939, 0.361668, 0.0810425, 0.999054
33, 84370, 84918, 127377000, 10.1903, 155, 232500, 0.0184825, 0.463944, 0.0367384, 0.998166
37, 84453, 84918, 127377000, 10.1903, 72, 108000, 0.00858535, 0.409245, 0.0433731, 0.999148
41, 84459, 84918, 127377000, 10.1903, 69, 103500, 0.00823002, 2.58262, 0.0912088, 0.999184
45, 84445, 84918, 127377000, 10.1903, 83, 124500, 0.00989985, 0.610791, 0.0289064, 0.999018
49, 84420, 84918, 127377000, 10.1903, 108, 162000, 0.0128817, 0.573149, 0.045309, 0.998722
53, 84412, 84918, 127377000, 10.1903, 115, 172500, 0.0137166, 0.733427, 0.0270816, 0.998639
57, 84449, 84918, 127377000, 10.1903, 76, 114000, 0.00906485, 0.506081, 0.0357262, 0.999101
61, 84411, 84918, 127377000, 10.1903, 114, 171000, 0.0135972, 0.547556, 0.0338149, 0.998651
65, 84487, 84918, 127377000, 10.1903, 38, 57000, 0.00453241, 0.512477, 0.0431188, 0.99955
69, 84385, 84918, 127377000, 10.1903, 140, 210000, 0.0166983, 0.643681, 0.0378719, 0.998344
73, 84434, 84918, 127377000, 10.1903, 27, 40500, 0.00322038, 0.517259, 0.0395889, 0.99968
77, 84432, 84918, 127377000, 10.1903, 93, 139500, 0.0110924, 0.607497, 0.0328212, 0.9989
81, 84391, 84918, 127377000, 10.1903, 70, 105000, 0.0083491, 0.537968, 0.0339158, 0.999171
85, 76426, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
89, 84395, 84918, 127377000, 10.1903, 130, 195000, 0.0155054, 0.904092, 0.0402204, 0.998462
93, 84367, 84918, 127377000, 10.1903, 94, 141000, 0.0112116, 0.555559, 0.0462701, 0.998887
97, 84410, 84918, 127377000, 10.1903, 115, 172500, 0.0137163, 0.536187, 0.0317587, 0.998639
101, 84324, 84918, 127377000, 10.1903, 137, 205500, 0.0163402, 0.62436, 0.0462465, 0.998378
