Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
2, 82670, 84918, 127377000, 10.1903, 1886, 2829000, 0.226691, 0.916154, 0.0180795, 0.977695
6, 82374, 84918, 127377000, 10.1903, 1805, 2707500, 0.216655, 0.925683, 0.0185302, 0.978558
10, 82255, 84918, 127377000, 10.1903, 1930, 2895000, 0.231609, 0.910457, 0.0189546, 0.977074
14, 82734, 84918, 127377000, 10.1903, 1869, 2803500, 0.224283, 0.92492, 0.0186555, 0.977909
18, 82527, 84918, 127377000, 10.1903, 1894, 2841000, 0.227644, 0.931743, 0.0182146, 0.977565
22, 82306, 84918, 127377000, 10.1903, 1868, 2802000, 0.22452, 0.901248, 0.0190931, 0.977808
26, 82335, 84918, 127377000, 10.1903, 1922, 2883000, 0.23071, 0.912563, 0.0182705, 0.977189
30, 82308, 84918, 127377000, 10.1903, 1867, 2800500, 0.224117, 0.916261, 0.0193307, 0.97782
34, 82704, 84918, 127377000, 10.1903, 1881, 2821500, 0.225803, 0.92093, 0.0185246, 0.977762
38, 82154, 84918, 127377000, 10.1903, 1945, 2917500, 0.23419, 0.906816, 0.0183393, 0.976872
42, 82697, 84918, 127377000, 10.1903, 1892, 2838000, 0.227114, 0.917043, 0.0179798, 0.977633
46, 82768, 84918, 127377000, 10.1903, 1789, 2683500, 0.214742, 0.9244, 0.0186454, 0.978843
50, 82532, 84918, 127377000, 10.1903, 1950, 2925000, 0.23436, 0.918073, 0.0181513, 0.976918
54, 82233, 84918, 127377000, 10.1903, 1935, 2902500, 0.232264, 0.902354, 0.0187205, 0.97701
58, 82028, 84918, 127377000, 10.1903, 1947, 2920500, 0.233962, 0.902216, 0.0185932, 0.976815
62, 82065, 84918, 127377000, 10.1903, 1888, 2832000, 0.227123, 0.972107, 0.0179806, 0.977511
66, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
70, 82669, 84918, 127377000, 10.1903, 1936, 2904000, 0.232908, 0.911877, 0.018363, 0.977117
74, 82617, 84918, 127377000, 10.1903, 1914, 2871000, 0.230072, 0.910191, 0.0180392, 0.977357
78, 82575, 84918, 127377000, 10.1903, 1927, 2890500, 0.231288, 0.921723, 0.0179941, 0.977196
82, 82716, 84918, 127377000, 10.1903, 1894, 2841000, 0.227664, 0.906313, 0.0190656, 0.977615
86, 82712, 84918, 127377000, 10.1903, 1894, 2841000, 0.227295, 0.926493, 0.0186653, 0.977614
90, 82448, 84918, 127377000, 10.1903, 1903, 2854500, 0.228914, 0.931513, 0.0188355, 0.97744
94, 82761, 84918, 127377000, 10.1903, 1863, 2794500, 0.223928, 0.907911, 0.0183954, 0.977985
98, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
