Flow_ID, Lost_Packets, Tx_Packets, Tx_Bytes, TxOffered(Mbps),  Rx_Packets, Rx_Bytes, T_put(Mbps), Mean_Delay_Rx_Packets, Mean_Jitter, Packet_Loss_Ratio
4, 80378, 84918, 127377000, 10.1903, 3725, 5587500, 0.447133, 0.859673, 0.0227258, 0.955709
8, 80593, 84918, 127377000, 10.1903, 3870, 5805000, 0.464546, 0.865398, 0.0222088, 0.954181
12, 80376, 84918, 127377000, 10.1903, 3979, 5968500, 0.477628, 0.848164, 0.0216608, 0.95283
16, 80809, 84918, 127377000, 10.1903, 3883, 5824500, 0.466053, 0.885753, 0.0227215, 0.954152
20, 80335, 84918, 127377000, 10.1903, 3846, 5769000, 0.461635, 0.867959, 0.0227361, 0.954313
24, 81043, 84918, 127377000, 10.1903, 3564, 5346000, 0.427822, 0.874812, 0.0234923, 0.957876
28, 80743, 84918, 127377000, 10.1903, 3945, 5917500, 0.4735, 0.870578, 0.0224622, 0.953417
32, 81620, 84918, 127377000, 10.1903, 2855, 4282500, 0.342728, 0.862147, 0.0235687, 0.966203
36, 81764, 84918, 127377000, 10.1903, 2752, 4128000, 0.330327, 0.873182, 0.0215059, 0.967438
40, 80123, 84918, 127377000, 10.1903, 4050, 6075000, 0.486099, 0.867465, 0.021618, 0.951885
44, 80278, 84918, 127377000, 10.1903, 3945, 5917500, 0.473519, 0.872592, 0.0215933, 0.95316
48, 80400, 84918, 127377000, 10.1903, 3779, 5668500, 0.453586, 0.868135, 0.0209165, 0.955108
52, 82143, 84918, 127377000, 10.1903, 2086, 3129000, 0.250618, 0.886139, 0.0216421, 0.975234
56, 80422, 84918, 127377000, 10.1903, 3694, 5541000, 0.443416, 0.885919, 0.0231693, 0.956084
60, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
64, 80731, 84918, 127377000, 10.1903, 3260, 4890000, 0.391337, 0.910512, 0.0250199, 0.961186
68, 80282, 84918, 127377000, 10.1903, 3882, 5823000, 0.465942, 0.852567, 0.0217702, 0.953876
72, 81298, 84918, 127377000, 10.1903, 3303, 4954500, 0.396495, 0.869845, 0.0255287, 0.960958
76, 80799, 84918, 127377000, 10.1903, 3715, 5572500, 0.445896, 0.866153, 0.0229288, 0.956043
80, 80650, 84918, 127377000, 10.1903, 3508, 5262000, 0.421102, 0.849242, 0.0232131, 0.958316
84, 80842, 84918, 127377000, 10.1903, 3837, 5755500, 0.460538, 0.861399, 0.0225767, 0.954688
88, 82077, 84918, 127377000, 10.1903, 2251, 3376500, 0.270222, 0.881719, 0.0228226, 0.973307
92, 75577, 84918, 127377000, 10.1903, 0, 0, 0, 0, 0, 0
96, 80349, 84918, 127377000, 10.1903, 3760, 5640000, 0.45135, 0.864094, 0.0217458, 0.955296
100, 83474, 84918, 127377000, 10.1903, 352, 528000, 0.0423117, 1.00707, 0.0594776, 0.995801
